Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2021-05-23T09:28:01+00:00,Household,Expense,Nami,-192500.00000000,IDR,"Baju Chloe",citibankCC,Leo
2021-05-23T09:28:38+00:00,Household,Expense,Snack,-57000.00000000,IDR,"Jiwa Toast",ovo,Leo
2021-05-23T14:12:18+00:00,Household,Expense,"Food & Drink",-69000.00000000,IDR,Dinner,citibankCC,Leo
2021-05-24T11:32:21+00:00,Household,Expense,"Food & Drink",-36000.00000000,IDR,"Sop Ayam",citibankCC,Leo
2021-05-24T11:32:33+00:00,Household,Expense,"Food & Drink",-104000.00000000,IDR,Mamat,citibankCC,Leo
2021-05-25T01:00:08+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,"Mi everest",ovo,Leo
2021-05-25T09:02:45+00:00,Household,Expense,"Food & Drink",-45088.00000000,IDR,Gepuk,citibankCC,Leo
2021-05-25T11:16:53+00:00,Household,Expense,"Food & Drink",-108500.00000000,IDR,Greenville,cashLeo,"Sonia P"
2021-05-26T09:02:59+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,Mcd,shopeePay,Leo
2021-05-26T09:04:59+00:00,Household,Expense,"Food & Drink",-69000.00000000,IDR,"Nasi campur",citibankCC,Leo
2021-05-26T10:20:29+00:00,Household,Expense,Laundry,-60000.00000000,IDR,Laundry,,Leo
2021-05-27T00:54:27+00:00,Household,Expense,"Food & Drink",-24000.00000000,IDR,"Nasi uduk",citibankCC,Leo
2021-05-27T00:55:20+00:00,Household,Expense,"Food & Drink",-47000.00000000,IDR,"Pecel Lele",citibankCC,Leo
2021-05-28T01:43:08+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,"Mie everest",citibankCC,Leo
2021-05-28T11:02:53+00:00,Household,Expense,Transport,-201500.00000000,IDR,Emoney,ovo,Leo
2021-05-28T16:31:30+00:00,Household,Expense,"Food & Drink",-62500.00000000,IDR,"Lunch kito",citibankCC,Leo
2021-05-28T16:31:49+00:00,Household,Expense,"Food & Drink",-46000.00000000,IDR,Gembu,ovo,Leo
2021-05-29T10:26:42+00:00,Household,Expense,"Food & Drink",-120000.00000000,IDR,"Simpang raya ",shopeePay,Leo
2021-05-29T10:27:25+00:00,Household,Expense,"Food & Drink",-57500.00000000,IDR,McD,shopeePay,Leo
2021-05-29T10:44:41+00:00,Household,Expense,Snack,-80000.00000000,IDR,"Pisang, milo, jahe",citibankCC,Leo
2021-05-29T10:45:12+00:00,Household,Expense,Groceries,-130000.00000000,IDR,"Alfa Midi puncak (minum, snack, desinfektan, popmie, dll)",citibankCC,Leo
2021-05-29T10:45:31+00:00,Household,Expense,Transport,-170000.00000000,IDR,"Bensin shell sebelum ke puncak",citibankCC,Leo
2021-05-29T10:45:46+00:00,Household,Expense,Laundry,-30000.00000000,IDR,"Cuci 4 kilo",cashLeo,Leo
2021-05-29T10:46:02+00:00,Household,Expense,"Food & Drink",-275000.00000000,IDR,"Bebek tepi sawah",citibankCC,Leo
2021-05-30T04:06:51+00:00,Household,Expense,"Food & Drink",-320000.00000000,IDR,"Dinner - Amen",citibankCC,Leo
2021-05-30T04:07:07+00:00,Household,Expense,"Food & Drink",-112000.00000000,IDR,"Bebek tepi sawah",,Leo
2021-05-30T08:50:02+00:00,Household,Expense,"Food & Drink",-96000.00000000,IDR,"Sarapan rumah makan kalimantan",cashLeo,Leo
2021-05-30T09:52:05+00:00,Household,Expense,Home,-248410.00000000,IDR,"Kapur bagus dll",cashLeo,"Sonia P"
2021-05-31T10:39:40+00:00,Household,Expense,"Food & Drink",-220000.00000000,IDR,"Nikoles kitchen",citibankCC,Leo
2021-05-31T10:39:59+00:00,Household,Expense,"Food & Drink",-135000.00000000,IDR,"Simpang Raya + Ubi",cashLeo,Leo
2021-06-01T02:08:57+00:00,Household,Expense,"Food & Drink",-74000.00000000,IDR,Mamat,shopeePay,Leo
2021-06-01T08:15:55+00:00,Household,Expense,"Food & Drink",-219000.00000000,IDR,"Saung Kuring",citibankCC,Leo
2021-06-01T09:11:58+00:00,Household,Expense,Transport,-213000.00000000,IDR,Bensin,citibankCC,Leo
2021-06-01T09:43:47+00:00,Household,Expense,"Bills & Fees",-1443569.00000000,IDR,"Belmont Maintenance June 2021",debitBCA,Leo
2021-06-01T09:44:03+00:00,Household,Expense,"Bills & Fees",-300000.00000000,IDR,"Parkir Belmont June 2021",debitBCA,Leo
2021-06-02T13:56:03+00:00,Household,Expense,"Food & Drink",-35000.00000000,IDR,"Mie Asoi",ovo,Leo
2021-06-02T13:56:34+00:00,Household,Expense,"Food & Drink",-44000.00000000,IDR,Mcd,shopeePay,Leo
2021-06-02T13:56:47+00:00,Household,Expense,"Food & Drink",-66500.00000000,IDR,"Ayam presto",shopeePay,Leo
2021-06-03T13:40:37+00:00,Household,Expense,"Bills & Fees",-370000.00000000,IDR,"Indiehome June21",citibankCC,Leo
2021-06-04T08:36:33+00:00,Household,Expense,"Food & Drink",-59000.00000000,IDR,"Mie Everest",ovo,Leo
2021-06-04T08:36:45+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,Suwir,shopeePay,Leo
2021-06-04T11:12:19+00:00,Household,Expense,"Food & Drink",-88000.00000000,IDR,Hokben,ovo,Leo
2021-06-05T06:53:03+00:00,Household,Expense,"Food & Drink",-60500.00000000,IDR,Mcd,shopeePay,Leo
2021-06-05T06:53:16+00:00,Household,Expense,Drink,-58000.00000000,IDR,Chatime,shopeePay,Leo
2021-06-05T14:44:08+00:00,Household,Expense,"Food & Drink",-85000.00000000,IDR,Nita,citibankCC,Leo
2021-06-06T11:50:24+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,"Mie asoy",cashLeo,Leo
2021-06-06T12:50:44+00:00,Household,Expense,"Food & Drink",-62000.00000000,IDR,Gembus,ovo,Leo
2021-06-06T12:51:22+00:00,Household,Expense,"Food & Drink",-69000.00000000,IDR,"Nasi goreng",citibankCC,Leo
2021-06-07T07:52:52+00:00,Household,Expense,"Food & Drink",-102501.00000000,IDR,"Mie gm",cashLeo,"Sonia P"
2021-06-07T09:37:59+00:00,Household,Expense,"Food & Drink",-116700.00000000,IDR,"Gepuk ny ong",cashLeo,"Sonia P"
2021-06-07T11:40:25+00:00,Household,Expense,"Food & Drink",-39000.00000000,IDR,"Nasi uduk",citibankCC,Leo
2021-06-08T11:41:07+00:00,Household,Expense,"Food & Drink",-86500.00000000,IDR,Nita,citibankCC,Leo
2021-06-08T11:41:21+00:00,Household,Expense,"Food & Drink",-58000.00000000,IDR,"Pecel lele",citibankCC,Leo
2021-06-08T11:41:32+00:00,Household,Expense,"Food & Drink",-57000.00000000,IDR,"Mie everest",citibankCC,Leo
2021-06-09T11:42:05+00:00,Household,Expense,"Food & Drink",-160000.00000000,IDR,Afung,citibankCC,Leo
2021-06-09T11:42:25+00:00,Household,Expense,"Food & Drink",-120000.00000000,IDR,Afuk,citibankCC,Leo
2021-06-10T01:09:52+00:00,Household,Expense,Healthcare,-100000.00000000,IDR,"Obat pre vaksin leo",cashLeo,Leo
2021-06-11T01:09:43+00:00,Household,Expense,"Food & Drink",-97000.00000000,IDR,"Mie everest",ovo,Leo
2021-06-11T04:00:56+00:00,Household,Expense,"Food & Drink",-90000.00000000,IDR,Nita,ovo,Leo
2021-06-12T04:01:25+00:00,Household,Expense,Transport,-150000.00000000,IDR,"Perpanjangan SIM A Leo",cashLeo,Leo
2021-06-12T04:19:12+00:00,Household,Expense,Drink,-64000.00000000,IDR,Chatime,shopeePay,Leo
2021-06-12T06:16:01+00:00,Household,Expense,"Food & Drink",-76200.00000000,IDR,Psp,ovo,Leo
2021-06-12T10:52:14+00:00,Household,Expense,"Food & Drink",-76000.00000000,IDR,"Think Asia",ovo,Leo
2021-06-13T10:25:52+00:00,Household,Expense,"Food & Drink",-170000.00000000,IDR,Winghenf,citibankCC,Leo
2021-06-13T10:26:38+00:00,Household,Expense,"Food & Drink",-90000.00000000,IDR,"Bakmie GM",ovo,Leo
2021-06-14T05:49:58+00:00,Household,Expense,"Food & Drink",-88000.00000000,IDR,Hokben,ovo,Leo
2021-06-14T05:50:10+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,"Mie Asoi",ovo,Leo
2021-06-14T09:44:25+00:00,Household,Expense,"Food & Drink",-100000.00000000,IDR,Chirchir,ovo,Leo
2021-06-15T09:42:09+00:00,Household,Expense,Snack,-65000.00000000,IDR,"Kelapa phopho",ovo,Leo
2021-06-15T09:42:34+00:00,Household,Expense,"Food & Drink",-38000.00000000,IDR,"Nasi Uduk",ovo,Leo
2021-06-15T09:42:50+00:00,Household,Expense,"Food & Drink",-48000.00000000,IDR,Gembus,ovo,Leo
2021-06-16T09:09:51+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,"Bahan beli jus",cashLeo,"Sonia P"
2021-06-17T01:47:24+00:00,Household,Expense,Healthcare,-135000.00000000,IDR,"Obat Sonia",citibankCC,Leo
2021-06-17T01:48:25+00:00,Household,Expense,Healthcare,-72500.00000000,IDR,"Obat mata sonia",ovo,Leo
2021-06-19T01:55:41+00:00,Household,Expense,"Food & Drink",-75000.00000000,IDR,Asoi,cashLeo,Leo
2021-06-19T01:56:01+00:00,Household,Expense,Maternity,-1112000.00000000,IDR,"Checkup June21",citibankCC,Leo
2021-06-19T11:29:51+00:00,Household,Expense,"Food & Drink",-132000.00000000,IDR,"Afung + Mamat",ovo,Leo
2021-06-19T11:30:12+00:00,Household,Expense,Snack,-50000.00000000,IDR,"Ikea snack",citibankCC,Leo
2021-06-19T11:30:48+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,Lele,citibankCC,Leo
2021-06-20T14:58:10+00:00,Household,Expense,"Food & Drink",-52000.00000000,IDR,Gembus,citibankCC,Leo
2021-06-20T14:58:33+00:00,Household,Expense,"Food & Drink",-52000.00000000,IDR,"Mie Everest",citibankCC,Leo
2021-06-22T01:24:08+00:00,Household,Expense,"Food & Drink",-52000.00000000,IDR,"Mie Aloiy",ovo,Leo
2021-06-22T01:24:29+00:00,Household,Expense,Coffee,-30000.00000000,IDR,"Java chip Frappe",citibankCC,Leo
2021-06-22T06:12:49+00:00,Household,Expense,"Food & Drink",-93000.00000000,IDR,Nita,,Leo
2021-06-22T08:40:38+00:00,Household,Expense,"Food & Drink",-48400.00000000,IDR,Jus,cashLeo,"Sonia P"
2021-06-22T15:58:11+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,Psp,ovo,Leo
2021-06-23T11:09:11+00:00,Household,Expense,"Food & Drink",-23800.00000000,IDR,"Sarapan Leo",citibankCC,Leo
2021-06-23T11:09:30+00:00,Household,Expense,Laundry,-50000.00000000,IDR,Laundry,cashLeo,Leo
2021-06-24T00:53:48+00:00,Household,Expense,"Food & Drink",-20000.00000000,IDR,"Nasi goreng kribo",cashLeo,Leo
2021-06-24T06:07:49+00:00,Household,Expense,"Food & Drink",-40000.00000000,IDR,Mcd,shopeePay,Leo
2021-06-24T06:08:03+00:00,Household,Expense,"Food & Drink",-40000.00000000,IDR,"Sei sapi",citibankCC,Leo
2021-06-25T05:02:03+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,"Nasi tim",cashLeo,Leo
2021-06-25T05:02:27+00:00,Household,Expense,"Food & Drink",-65000.00000000,IDR,Spices,cashLeo,Leo
2021-06-25T05:02:38+00:00,Household,Expense,Drink,-39000.00000000,IDR,Jus,cashLeo,"Sonia P"
2021-06-25T11:13:39+00:00,Household,Expense,"Food & Drink",-6000.00000000,IDR,Lele,citibankCC,Leo
2021-06-26T07:43:31+00:00,Household,Expense,"Food & Drink",-54000.00000000,IDR,"Mie everest",ovo,Leo
2021-06-26T07:44:20+00:00,Household,Expense,Transport,-325000.00000000,IDR,Bensin,citibankCC,Leo
2021-06-26T08:21:15+00:00,Household,Expense,Groceries,-100000.00000000,IDR,"Antis, telor, dll",citibankCC,Leo
2021-06-26T08:36:59+00:00,Household,Expense,Snack,-57000.00000000,IDR,"Yen pao",ovo,Leo
2021-06-26T10:55:06+00:00,Household,Expense,"Food & Drink",-70000.00000000,IDR,"Puyunghai cumi",ovo,Leo
2021-06-27T08:21:46+00:00,Household,Expense,Groceries,-50000.00000000,IDR,"Gas portable 4",ovo,Leo
2021-06-27T10:06:43+00:00,Household,Expense,Coffee,-50000.00000000,IDR,Javachip,citibankCC,Leo
2021-06-27T10:06:53+00:00,Household,Expense,"Food & Drink",-69100.00000000,IDR,"Paradise kitchen fuyunghai cumi",ovo,Leo
2021-06-28T04:22:39+00:00,Household,Expense,"Food & Drink",-62000.00000000,IDR,"Mie asoi",ovo,Leo
2021-06-28T04:23:11+00:00,Household,Expense,"Food & Drink",-61000.00000000,IDR,"Ayam Receh",citibankCC,Leo
2021-06-28T05:14:36+00:00,Household,Expense,"Food & Drink",-84000.00000000,IDR,Bakpao,cashLeo,"Sonia P"
2021-06-28T05:15:48+00:00,Household,Expense,Drink,-41400.00000000,IDR,Jus,cashLeo,"Sonia P"
2021-06-29T00:54:45+00:00,Household,Expense,"Food & Drink",-48000.00000000,IDR,,cashLeo,Leo
2021-06-29T02:58:31+00:00,Household,Expense,Coffee,-150000.00000000,IDR,,ovo,Leo
2021-06-30T01:42:53+00:00,Household,Expense,"Food & Drink",-62000.00000000,IDR,"Mie Asoi",ovo,Leo
2021-06-30T09:14:10+00:00,Household,Expense,"Food & Drink",-35000.00000000,IDR,"Nasi goreng ",citibankCC,Leo
2021-07-01T01:34:07+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,Gembus,,Leo
2021-07-01T13:57:33+00:00,Household,Expense,"Food & Drink",-33000.00000000,IDR,Fuyunghai,citibankCC,Leo
2021-07-01T13:58:33+00:00,Household,Expense,"Bills & Fees",-1355206.00000000,IDR,,cashLeo,Leo
2021-07-01T14:02:31+00:00,Household,Expense,"Bills & Fees",-300000.00000000,IDR,"Parkir Juli2021",cashLeo,Leo
2021-07-03T03:44:39+00:00,Household,Expense,Healthcare,-85000.00000000,IDR,Primperan,ovo,Leo
2021-07-03T04:17:07+00:00,Household,Expense,"Food & Drink",-47000.00000000,IDR,"Mie everest",ovo,Leo
2021-07-03T04:19:51+00:00,Household,Expense,"Bills & Fees",-371000.00000000,IDR,Indiehome,citibankCC,Leo
2021-07-03T07:50:16+00:00,Household,Expense,"Food & Drink",-70000.00000000,IDR,"Ayam Receh",citibankCC,Leo
2021-07-03T07:50:32+00:00,Household,Expense,Drink,-37000.00000000,IDR,Jus,citibankCC,Leo
2021-07-03T11:29:02+00:00,Household,Expense,"Food & Drink",-47000.00000000,IDR,"Pecel Lele",ovo,Leo
2021-07-04T08:01:25+00:00,Household,Expense,Snack,-39000.00000000,IDR,"Bola ubi",cashLeo,"Sonia P"
2021-07-05T00:16:10+00:00,Household,Expense,Coffee,-92000.00000000,IDR,Sbux,ovo,Leo
2021-07-05T04:26:46+00:00,Household,Expense,"Food & Drink",-60000.00000000,IDR,"Sarapan - Nasi tim ",cashLeo,Leo
2021-07-05T04:27:04+00:00,Household,Expense,"Food & Drink",-23500.00000000,IDR,"Nasi Uduk",citibankCC,Leo
2021-07-06T08:28:01+00:00,Household,Expense,"Food & Drink",-55000.00000000,IDR,Grabkitchen,ovo,Leo
2021-07-06T08:28:16+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,Gembus,ovo,Leo
2021-07-07T08:28:44+00:00,Household,Expense,"Food & Drink",-38250.00000000,IDR,Cizandciq,ovo,Leo
2021-07-07T08:29:04+00:00,Household,Expense,"Food & Drink",-25000.00000000,IDR,Puyunghai,ovo,Leo
2021-07-08T01:57:21+00:00,Household,Expense,"Food & Drink",-50000.00000000,IDR,Kari,ovo,Leo
2021-07-08T08:29:21+00:00,Household,Expense,"Food & Drink",-49000.00000000,IDR,"Sei Sapi",ovo,Leo
2021-07-09T12:30:43+00:00,Household,Expense,"Food & Drink",-33000.00000000,IDR,Gembus,ovo,Leo
2021-07-09T12:31:08+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,"Nasi goreng",ovo,Leo
2021-07-10T07:35:11+00:00,Household,Expense,Home,-666667.00000000,IDR,"Cicilan Dipan Informa",citibankCC,Leo
2021-07-10T12:32:01+00:00,Household,Expense,"Food & Drink",-165000.00000000,IDR,Pizza,ovo,Leo
2021-07-10T12:32:26+00:00,Household,Expense,"Food & Drink",-55000.00000000,IDR,"Ayam Blenger",ovo,Leo
2021-07-10T12:33:35+00:00,Household,Expense,Home,-900000.00000000,IDR,"Meja Kerja",citibankCC,Leo
2021-07-11T11:08:07+00:00,Household,Expense,"Food & Drink",-54000.00000000,IDR,"Mie Everest",ovo,Leo
2021-07-11T11:10:37+00:00,Household,Expense,"Food & Drink",-85000.00000000,IDR,Hokben,citibankCC,Leo
2021-07-11T11:10:51+00:00,Household,Expense,"Food & Drink",-40000.00000000,IDR,Lele,citibankCC,Leo
2021-07-11T11:11:27+00:00,Household,Expense,Groceries,-100000.00000000,IDR,"Bayclin, susu, dll",ovo,Leo
2021-07-11T23:14:20+00:00,Household,Expense,"Food & Drink",-25500.00000000,IDR,"Nasi uduk",ovo,Leo
2021-07-12T23:14:43+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,"Nasi kare",citibankCC,Leo
2021-07-12T23:15:05+00:00,Household,Expense,"Food & Drink",-36500.00000000,IDR,Gepuk,citibankCC,Leo
2021-07-13T23:13:47+00:00,Household,Expense,Maternity,-1303240.00000000,IDR,,,Leo
2021-07-14T13:24:55+00:00,Household,Expense,Home,-150000.00000000,IDR,"Pasang dipan rupa2",cashLeo,"Sonia P"
2021-07-14T15:41:40+00:00,Household,Expense,"Food & Drink",-36500.00000000,IDR,,citibankCC,Leo
2021-07-15T09:51:09+00:00,Household,Expense,Coffee,-54000.00000000,IDR,Sbux,citibankCC,Leo
2021-07-15T15:41:10+00:00,Household,Expense,"Food & Drink",-45700.00000000,IDR,Ngedagging,citibankCC,Leo
2021-07-16T15:40:34+00:00,Household,Expense,"Food & Drink",-35000.00000000,IDR,"Sei sapi",citibankCC,Leo
2021-07-17T04:35:29+00:00,Household,Expense,Nami,-2664000.00000000,IDR,Lumba,citibankCC,Leo
2021-07-17T04:50:48+00:00,Household,Expense,"Food & Drink",-160000.00000000,IDR,Tekko,citibankCC,Leo
2021-07-18T07:50:05+00:00,Household,Expense,Coffee,-45000.00000000,IDR,"Starbucks ",citibankCC,Leo
2021-07-18T07:51:00+00:00,Household,Expense,"Food & Drink",-26500.00000000,IDR,"Nasi uduk ",citibankCC,Leo
2021-07-18T11:31:40+00:00,Household,Expense,Home,-200000.00000000,IDR,"Tips org pasang dipan",cashLeo,"Sonia P"
2021-07-18T11:32:06+00:00,Household,Expense,Nami,-689627.00000000,IDR,"Dot, tissue basah, dll",citibankCC,Leo
2021-07-19T04:26:35+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,Gepuk,citibankCC,Leo
2021-07-20T04:25:58+00:00,Household,Expense,Groceries,-90000.00000000,IDR,"Jus, susu, midifresh",citibankCC,Leo
2021-07-20T04:26:55+00:00,Household,Expense,"Food & Drink",-77000.00000000,IDR,"Mie Asoi",,Leo
2021-07-20T04:27:23+00:00,Household,Expense,"Food & Drink",-110000.00000000,IDR,"Mie GM",citibankCC,Leo
2021-07-20T06:01:26+00:00,Household,Expense,"Food & Drink",-120200.00000000,IDR,"Gepuk ny ong",cashLeo,"Sonia P"
2021-07-21T00:25:39+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Nasi tim",cashLeo,"Sonia P"
2021-07-21T03:35:33+00:00,Household,Expense,"Food & Drink",-36000.00000000,IDR,"Ciz n Ciq",citibankCC,Leo
2021-07-21T09:26:11+00:00,Household,Expense,Nami,-3050000.00000000,IDR,"Barang2 bayi part 1",citibankCC,Leo
2021-07-21T09:26:31+00:00,Household,Expense,Nami,-1123680.00000000,IDR,"Barang2 bayi part 2",citibankCC,Leo
2021-07-22T03:34:57+00:00,Household,Expense,Transport,-302000.00000000,IDR,Bensin,citibankCC,Leo
2021-07-22T03:35:13+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,"Nasi tim",cashLeo,Leo
2021-07-22T09:24:32+00:00,Household,Expense,"Food & Drink",-25000.00000000,IDR,Mcd,citibankCC,Leo
2021-07-22T09:24:41+00:00,Household,Expense,"Food & Drink",-37250.00000000,IDR,"Nasi Goreng",citibankCC,Leo
2021-07-23T09:23:28+00:00,Household,Expense,"Food & Drink",-37500.00000000,IDR,"Soto Mie",citibankCC,Leo
2021-07-23T09:23:42+00:00,Household,Expense,"Food & Drink",-25500.00000000,IDR,"Nasi Uduk",citibankCC,Leo
2021-07-24T04:21:25+00:00,Household,Expense,"Food & Drink",-54000.00000000,IDR,"Mie everest",citibankCC,Leo
2021-07-24T11:50:45+00:00,Household,Expense,"Food & Drink",-72000.00000000,IDR,Kimukatsu,citibankCC,Leo
2021-07-24T14:05:43+00:00,Household,Expense,"Food & Drink",-80500.00000000,IDR,Mcd,citibankCC,Leo
2021-07-25T01:19:19+00:00,Household,Expense,"Food & Drink",-58000.00000000,IDR,"Lunch PSP",citibankCC,Leo
2021-07-25T01:19:43+00:00,Household,Expense,Snack,-61000.00000000,IDR,"Donat kentang tuku",citibankCC,Leo
2021-07-25T07:05:24+00:00,Household,Expense,"Food & Drink",-105000.00000000,IDR,"Mie asoi",citibankCC,Leo
2021-07-26T01:20:21+00:00,Household,Expense,"Food & Drink",-24000.00000000,IDR,Spices,citibankCC,Leo
2021-07-26T01:20:45+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,Suwir,citibankCC,Leo
2021-07-27T01:21:05+00:00,Household,Expense,"Food & Drink",-23600.00000000,IDR,Porkhub,citibankCC,Leo
2021-07-28T10:32:15+00:00,Household,Expense,Home,-153000.00000000,IDR,Router,cashLeo,"Sonia P"
2021-07-29T00:25:10+00:00,Household,Expense,"Food & Drink",-53000.00000000,IDR,Mcd,citibankCC,Leo
2021-07-29T00:45:44+00:00,Household,Expense,"Food & Drink",-47000.00000000,IDR,Puyunghai,citibankCC,Leo
2021-07-30T00:25:38+00:00,Household,Expense,"Food & Drink",-43000.00000000,IDR,Mujigae,citibankCC,Leo
2021-07-31T03:00:06+00:00,Household,Expense,Transport,-31000.00000000,IDR,"Cuci mobil ",cashLeo,Leo
2021-07-31T03:03:37+00:00,Household,Expense,"Food & Drink",-94000.00000000,IDR,"Mie Asoi",ovo,Leo
2021-07-31T06:05:28+00:00,Household,Expense,Snack,-40000.00000000,IDR,"Groceries ",cashLeo,Leo
2021-07-31T08:51:16+00:00,Household,Expense,Home,-143000.00000000,IDR,Extender,cashLeo,"Sonia P"
2021-07-31T09:59:12+00:00,Household,Expense,Nami,-57500.00000000,IDR,"Baby detergent & bottle cleanser",cashLeo,"Sonia P"
2021-07-31T11:08:40+00:00,Household,Expense,Healthcare,-196500.00000000,IDR,"Vitamin Sonia",citibankCC,Leo
2021-07-31T11:08:58+00:00,Household,Expense,Nami,-251244.00000000,IDR,Baju,citibankCC,Leo
2021-08-01T02:26:57+00:00,Household,Expense,Home,-1000000.00000000,IDR,"Makan & listrik (byr mama)",cashLeo,"Sonia P"
2021-08-01T04:09:53+00:00,Household,Expense,"Food & Drink",-60371.00000000,IDR,"Teh kotak dus",cashLeo,"Sonia P"
2021-08-01T04:31:14+00:00,Household,Expense,"Bills & Fees",-1454008.00000000,IDR,"Bulanan belmont Agustus 2021",ovo,Leo
2021-08-01T04:31:29+00:00,Household,Expense,"Bills & Fees",-300000.00000000,IDR,"Bulanan parkir",ovo,Leo
2021-08-01T06:51:34+00:00,Household,Expense,Home,-75000.00000000,IDR,"Cable roll ",ovo,Leo
2021-08-01T06:54:30+00:00,Household,Expense,Home,-350000.00000000,IDR,Suster,cashLeo,Leo
2021-08-01T14:21:50+00:00,Household,Expense,Groceries,-150000.00000000,IDR,"Belanja superindo",citibankCC,Leo
2021-08-03T14:20:49+00:00,Household,Expense,Healthcare,-90000.00000000,IDR,"Tolak angin, nagestan",citibankCC,Leo
2021-08-04T13:27:38+00:00,Household,Expense,Snack,-301448.00000000,IDR,"Kue moudy",cashLeo,"Sonia P"
2021-08-04T15:25:24+00:00,Household,Expense,"Bills & Fees",-370000.00000000,IDR,Indiehome,citibankCC,Leo
2021-08-07T12:31:36+00:00,Household,Expense,Maternity,-1111710.00000000,IDR,"Checkup Agustus",citibankCC,Leo
2021-08-07T12:32:21+00:00,Household,Expense,Groceries,-185500.00000000,IDR,"Groceries Belmont",citibankCC,Leo
2021-08-07T12:32:38+00:00,Household,Expense,"Food & Drink",-55000.00000000,IDR,"Ayam Receh",citibankCC,Leo
2021-08-07T12:32:55+00:00,Household,Expense,"Food & Drink",-95000.00000000,IDR,"Waroenk Kito",citibankCC,Leo
2021-08-08T07:02:52+00:00,Household,Expense,"Food & Drink",-44400.00000000,IDR,Jus,cashLeo,"Sonia P"
2021-08-08T07:03:44+00:00,Household,Expense,"Food & Drink",-93000.00000000,IDR,"Salt inc",cashLeo,"Sonia P"
2021-08-08T10:29:01+00:00,Household,Expense,Transport,-300000.00000000,IDR,Emoney,ovo,Leo
2021-08-08T10:31:07+00:00,Household,Expense,"Food & Drink",-54000.00000000,IDR,"Mie everest",citibankCC,Leo
2021-08-09T04:41:56+00:00,Household,Expense,Home,-50000.00000000,IDR,"Service ac",cashLeo,"Sonia P"
